work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,category_job,employee_continent,company_continent
2024,Intermediate,Full-time,Research Engineer,160000,USD,160000,United States,Fully remote,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Research Engineer,321800,USD,321800,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Research Engineer,157500,USD,157500,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,AI Engineer,180000,EUR,200000,Germany,Fully remote,Germany,50-250,AI/ML,Europe,Europe
2024,Senior,Full-time,AI Engineer,70000,EUR,77777,Germany,Fully remote,Germany,50-250,AI/ML,Europe,Europe
2024,Senior,Full-time,Machine Learning Engineer,300200,USD,300200,United States,No remote work,United States,50-250,AI/ML,North America,North America
2024,Senior,Full-time,Machine Learning Engineer,170700,USD,170700,United States,No remote work,United States,50-250,AI/ML,North America,North America
2024,Senior,Full-time,Machine Learning Engineer,300200,USD,300200,United States,No remote work,United States,50-250,AI/ML,North America,North America
2024,Senior,Full-time,Machine Learning Engineer,170700,USD,170700,United States,No remote work,United States,50-250,AI/ML,North America,North America
2024,Senior,Full-time,Research Engineer,256500,USD,256500,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Research Engineer,170700,USD,170700,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Research Scientist,208000,USD,208000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Research Scientist,143000,USD,143000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Architect,159000,USD,159000,United States,No remote work,United States,50-250,Data Architecture,North America,North America
2024,Senior,Full-time,Data Architect,123000,USD,123000,United States,No remote work,United States,50-250,Data Architecture,North America,North America
2024,Senior,Full-time,Data Engineer,200000,USD,200000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Data Engineer,180000,USD,180000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Data Engineer,234000,USD,234000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Data Engineer,117000,USD,117000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Data Engineer,234000,USD,234000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Data Engineer,90000,USD,90000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Research Engineer,314400,USD,314400,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Research Engineer,161600,USD,161600,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Data Scientist,314400,USD,314400,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,161600,USD,161600,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,286000,USD,286000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,143000,USD,143000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,234000,USD,234000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,117000,USD,117000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,216000,USD,216000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,90000,USD,90000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,180000,USD,180000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,90000,USD,90000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Applied Scientist,294000,USD,294000,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Applied Scientist,137600,USD,137600,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Junior,Full-time,Data Quality Analyst,84700,USD,84700,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Junior,Full-time,Data Quality Analyst,59500,USD,59500,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Junior,Full-time,Data Analyst,95450,USD,95450,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Junior,Full-time,Data Analyst,62400,USD,62400,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Intermediate,Full-time,Data Analytics Consultant,123900,USD,123900,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Intermediate,Full-time,Data Analytics Consultant,66100,USD,66100,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Junior,Full-time,Data Analyst,80080,USD,80080,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Junior,Full-time,Data Analyst,46000,USD,46000,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Intermediate,Full-time,Data Analytics Consultant,123900,USD,123900,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Intermediate,Full-time,Data Analytics Consultant,66100,USD,66100,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Senior,Full-time,Data Analyst,155000,USD,155000,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Senior,Full-time,Data Analyst,80000,USD,80000,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Intermediate,Full-time,Data Scientist,154660,USD,154660,United States,Fully remote,United States,50-250,Data Science,North America,North America
2024,Intermediate,Full-time,Data Scientist,125270,USD,125270,United States,Fully remote,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,196900,USD,196900,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Scientist,178418,USD,178418,United States,No remote work,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Data Engineer,160000,USD,160000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Senior,Full-time,Data Engineer,125000,USD,125000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2024,Intermediate,Full-time,Data Analyst,96800,USD,96800,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Intermediate,Full-time,Data Analyst,60600,USD,60600,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2024,Senior,Full-time,Research Scientist,290180,USD,290180,United States,Fully remote,United States,50-250,Data Science,North America,North America
2024,Senior,Full-time,Research Scientist,258524,USD,258524,United States,Fully remote,United States,50-250,Data Science,North America,North America
